Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,3,-,1271,4/1/2025,18:00,-,-,O,Rinascita Lagonegro,Lagonegro,3,0,8,5,16,15,21,20,25,23,8,4,16,12,21,19,25,21,8,4,16,7,21,10,25,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,30,26,73,6,4,55,4,0.44 ,0.27 ,92,6,7,48,0.52 ,-,10,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,1,-,1401,9/3/2025,19:30,3.668 ,€ 27.668 ,C,Rana Verona,Verona,1,3,8,6,16,15,21,20,23,25,8,6,16,14,21,19,25,23,8,6,12,16,14,21,17,25,8,6,14,16,17,21,20,25,-,-,-,-,-,-,-,-,50,12,-8,86,18,3,69,10,0.41 ,0.26 ,91,3,8,45,0.49 ,-,2,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,3,-,1272,5/1/2025,16:00,278 ,€ 639 ,C,Romeo Sorrento,Massa Lubrense,2,3,6,8,10,16,15,21,19,25,8,6,16,14,21,20,25,23,8,6,16,10,21,14,25,15,8,5,14,16,17,21,21,25,5,4,0,0,0,0,15,17,84,26,24,107,21,7,94,3,0.67 ,0.38 ,151,8,10,69,0.46 ,-,8,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,3,-,1272,5/1/2025,16:00,278 ,€ 639 ,O,Aurispa Links per la vita Lecce,Alessno Lecce,3,2,8,6,16,10,21,15,25,19,6,8,14,16,20,21,23,25,6,8,10,16,14,21,15,25,5,8,16,14,21,17,25,21,4,5,0,0,0,0,17,15,71,21,9,104,10,3,86,7,0.45 ,0.31 ,127,10,8,58,0.46 ,-,10,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,1,-,1401,9/3/2025,19:30,3.668 ,€ 27.668 ,O,Gas Sales Bluenergy Piacenza,Piacenza,3,1,6,8,15,16,20,21,25,23,6,8,14,16,19,21,23,25,6,8,16,12,21,14,25,17,6,8,16,14,21,17,25,20,-,-,-,-,-,-,-,-,75,25,8,97,28,8,68,4,0.49 ,0.22 ,100,7,2,59,0.59 ,-,8,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,3,-,1273,5/1/2025,16:00,240 ,€ 282 ,C,Avimecc Modica,Modica,3,1,4,8,13,16,21,20,25,23,4,8,10,16,13,21,16,25,8,3,15,16,20,21,29,27,7,8,16,12,21,17,25,19,-,-,-,-,-,-,-,-,78,28,18,93,14,5,83,1,0.64 ,0.36 ,159,14,10,66,0.42 ,-,7,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,1,-,1402,8/3/2025,16:00,3.940 ,€ 28.824 ,C,Sir Susa Vim Perugia,Perugia,3,1,6,8,14,16,17,21,23,25,6,8,16,14,21,19,32,30,8,7,16,15,21,19,25,22,8,7,16,13,21,16,25,18,-,-,-,-,-,-,-,-,73,27,.,104,17,6,75,10,0.36 ,0.25 ,105,8,7,57,0.54 ,-,10,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,3,-,1273,5/1/2025,16:00,240 ,€ 282 ,O,Gaia Energy Napoli,Napoli,1,3,8,4,16,13,20,21,23,25,8,4,16,10,21,13,25,16,3,8,16,15,21,20,27,29,8,7,12,16,17,21,19,25,-,-,-,-,-,-,-,-,62,21,4,94,11,.,79,6,0.54 ,0.29 ,122,4,7,52,0.43 ,-,10,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,1,-,1402,8/3/2025,16:00,3.940 ,€ 28.824 ,O,Valsa Group Modena,Modena,1,3,8,6,16,14,21,17,25,23,8,6,14,16,19,21,30,32,7,8,15,16,19,21,22,25,7,8,13,16,16,21,18,25,-,-,-,-,-,-,-,-,69,20,.,96,21,10,87,7,0.37 ,0.23 ,107,10,10,52,0.49 ,-,7,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,1,-,1403,9/3/2025,17:00,3.272 ,€ 24.467 ,C,Cucine Lube Civitanova,Lube,2,3,6,8,14,16,21,18,29,27,6,8,11,16,18,21,23,25,5,8,16,13,21,16,25,18,5,8,12,16,18,21,23,25,5,3,0,0,0,0,15,17,85,32,15,116,20,8,89,5,0.40 ,0.19 ,122,8,9,65,0.53 ,-,12,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,4,-,1275,12/1/2025,16:00,544 ,€ 730 ,C,Sieco Service Ortona,Ortona,1,3,8,4,16,11,21,16,25,21,2,8,8,16,12,21,13,25,3,8,13,16,15,21,19,25,5,8,16,12,20,21,22,25,-,-,-,-,-,-,-,-,52,12,1,80,13,2,80,3,0.60 ,0.31 ,104,8,10,41,0.39 ,-,9,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,1,-,1403,9/3/2025,17:00,3.272 ,€ 24.467 ,O,Allianz Milano,Milano,3,2,8,6,16,14,18,21,27,29,8,6,16,11,21,18,25,23,8,5,13,16,16,21,18,25,8,5,16,12,21,18,25,23,3,5,0,0,0,0,17,15,81,28,2,111,22,5,96,8,0.45 ,0.21 ,133,8,12,67,0.50 ,-,9,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,4,-,1275,12/1/2025,16:00,544 ,€ 730 ,O,Avimecc Modica,Modica,3,1,4,8,11,16,16,21,21,25,8,2,16,8,21,12,25,13,8,3,16,13,21,15,25,19,8,5,12,16,21,20,25,22,-,-,-,-,-,-,-,-,73,31,12,95,15,3,67,2,0.60 ,0.36 ,120,10,9,60,0.50 ,-,10,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,4,-,1276,12/1/2025,19:00,396 ,€ 195 ,C,BCC Tecbus Castellana Grotte,Castellana Grotte,0,3,6,8,10,16,14,21,16,25,8,5,16,15,21,20,23,25,5,8,14,16,18,21,22,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,11,-7,62,12,1,61,5,0.69 ,0.46 ,89,7,8,32,0.36 ,-,8,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,2,-,1404,16/3/2025,18:00,2.529 ,€ 17.397 ,C,Cisterna Volley,Cisterna,3,1,8,7,15,16,21,20,25,21,6,8,15,16,21,18,27,25,5,8,13,16,16,21,19,25,8,6,16,13,21,20,26,24,-,-,-,-,-,-,-,-,66,21,11,97,19,6,75,7,0.45 ,0.24 ,103,6,6,53,0.51 ,-,7,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,2,-,1404,16/3/2025,18:00,2.529 ,€ 17.397 ,O,Itas Trentino,Trento,1,3,7,8,16,15,20,21,21,25,8,6,16,15,18,21,25,27,8,5,16,13,21,16,25,19,6,8,13,16,20,21,24,26,-,-,-,-,-,-,-,-,70,22,8,97,22,5,78,7,0.46 ,0.26 ,110,5,7,59,0.54 ,-,6,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,4,-,1276,12/1/2025,19:00,396 ,€ 195 ,O,Romeo Sorrento,Massa Lubrense,3,0,8,6,16,10,21,14,25,16,5,8,15,16,20,21,25,23,8,5,16,14,21,18,25,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,22,11,74,13,3,50,1,0.62 ,0.38 ,91,6,8,40,0.44 ,-,8,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,4,-,1277,12/1/2025,16:00,272 ,€ 747 ,C,Aurispa Links per la vita Lecce,Alessno Lecce,1,3,8,7,16,15,21,19,25,21,8,7,14,16,17,21,18,25,8,6,11,16,14,21,17,25,4,8,12,16,16,21,22,25,-,-,-,-,-,-,-,-,57,20,-2,82,8,3,80,7,0.55 ,0.30 ,117,9,9,48,0.41 ,-,6,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,2,-,1405,16/3/2025,16:00,2.826 ,€ 25.054 ,C,Gas Sales Bluenergy Piacenza,Piacenza,3,0,8,7,16,14,21,18,25,22,8,6,15,16,21,18,25,20,8,5,16,10,21,15,25,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,26,13,75,12,9,47,7,0.34 ,0.13 ,64,4,2,37,0.58 ,-,7,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,2,-,1405,16/3/2025,16:00,2.826 ,€ 25.054 ,O,Rana Verona,Verona,0,3,7,8,14,16,18,21,22,25,6,8,16,15,18,21,20,25,5,8,10,16,15,21,18,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,13,-11,61,14,7,63,9,0.32 ,0.16 ,77,8,7,33,0.43 ,-,2,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,4,-,1277,12/1/2025,16:00,272 ,€ 747 ,O,Vidya Viridex Sabaudia,Sabaudia Plus,3,1,7,8,15,16,19,21,21,25,7,8,16,14,21,17,25,18,6,8,16,11,21,14,25,17,8,4,16,12,21,16,25,22,-,-,-,-,-,-,-,-,76,34,26,95,15,7,74,3,0.47 ,0.26 ,123,8,6,60,0.49 ,-,9,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,4,-,1278,11/1/2025,18:00,1.050 ,€ 2.344 ,C,Domotek Reggio Calabria,Reggio Calabria,3,0,8,4,16,10,21,12,25,17,8,3,16,8,21,10,25,12,8,6,16,14,21,18,31,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,25,18,79,8,5,46,2,0.59 ,0.39 ,93,6,11,44,0.47 ,-,7,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,2,-,1406,16/3/2025,19:00,4.339 ,€ 66.725 ,C,Valsa Group Modena,Modena,0,3,7,8,14,16,18,21,21,25,8,5,16,13,21,16,26,28,3,8,9,16,12,21,15,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,15,-4,63,13,3,62,9,0.37 ,0.13 ,72,6,7,33,0.46 ,-,8,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,4,-,1278,11/1/2025,18:00,1.050 ,€ 2.344 ,O,EnergyTime Campobasso,Campobasso,0,3,4,8,10,16,12,21,17,25,3,8,8,16,10,21,12,25,6,8,14,16,18,21,29,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,8,-12,59,13,2,71,5,0.35 ,0.18 ,94,10,7,27,0.29 ,-,11,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,2,-,1406,16/3/2025,19:00,4.339 ,€ 66.725 ,O,Sir Susa Vim Perugia,Perugia,3,0,8,7,16,14,21,18,25,21,5,8,13,16,16,21,28,26,8,3,16,9,21,12,25,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,26,15,77,15,7,50,4,0.40 ,0.12 ,75,2,8,45,0.60 ,-,7,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,2,-,1407,16/3/2025,17:00,3.267 ,€ 32.689 ,C,Allianz Milano,Milano,0,3,8,6,12,16,15,21,16,25,3,8,7,16,13,21,16,25,6,8,8,16,17,21,20,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,8,-28,54,18,.,56,8,0.39 ,0.20 ,68,8,10,29,0.43 ,-,.,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,4,-,1279,12/1/2025,18:00,522 ,€ 795 ,C,Rinascita Lagonegro,Lagonegro,2,3,8,6,16,12,21,15,25,19,6,8,15,16,21,20,25,22,6,8,14,16,18,21,22,25,5,8,13,16,16,21,21,25,5,2,0,0,0,0,11,15,73,22,4,104,11,4,87,3,0.54 ,0.32 ,143,9,18,61,0.43 ,-,8,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,2,-,1407,16/3/2025,17:00,3.267 ,€ 32.689 ,O,Cucine Lube Civitanova,Lube,3,0,6,8,16,12,21,15,25,16,8,3,16,7,21,13,25,16,8,6,16,8,21,17,25,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,26,15,73,17,8,36,.,0.53 ,0.28 ,53,5,.,31,0.58 ,-,10,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,4,-,1279,12/1/2025,18:00,522 ,€ 795 ,O,JV Gioia Del Colle,Gioia Del Colle,3,2,6,8,12,16,15,21,19,25,8,6,16,15,20,21,22,25,8,6,16,14,21,18,25,22,8,5,16,13,21,16,25,21,2,5,0,0,0,0,15,11,85,22,13,106,19,2,93,4,0.53 ,0.26 ,145,11,8,65,0.45 ,-,18,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,3,-,1408,23/3/2025,15:30,3.798 ,€ 30.879 ,C,Itas Trentino,Trento,3,1,6,8,16,11,21,15,25,17,8,6,16,9,21,11,25,16,8,6,16,12,21,20,23,25,8,7,16,13,21,18,25,21,-,-,-,-,-,-,-,-,74,28,21,97,13,7,65,4,0.51 ,0.22 ,106,5,5,59,0.56 ,-,8,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,5,-,1281,19/1/2025,18:00,-,-,C,Vidya Viridex Sabaudia,Sabaudia Plus,3,1,3,8,11,16,17,21,23,25,8,5,16,12,21,17,25,19,8,4,16,10,21,15,25,19,7,8,16,14,21,18,25,21,-,-,-,-,-,-,-,-,70,25,22,97,15,5,71,3,0.56 ,0.39 ,119,5,8,54,0.45 ,-,11,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,5,-,1281,19/1/2025,18:00,-,-,O,BCC Tecbus Castellana Grotte,Castellana Grotte,1,3,8,3,16,11,21,17,25,23,5,8,12,16,17,21,19,25,4,8,10,16,15,21,19,25,8,7,14,16,18,21,21,25,-,-,-,-,-,-,-,-,60,15,-4,85,14,2,82,6,0.46 ,0.28 ,128,11,11,50,0.39 ,-,8,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,3,-,1408,23/3/2025,15:30,3.798 ,€ 30.879 ,O,Cisterna Volley,Cisterna,1,3,8,6,11,16,15,21,17,25,6,8,9,16,11,21,16,25,6,8,12,16,20,21,25,23,7,8,13,16,18,21,21,25,-,-,-,-,-,-,-,-,60,14,-2,80,15,4,84,9,0.31 ,0.14 ,110,6,8,51,0.46 ,-,5,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,3,-,1409,22/3/2025,21:00,5.253 ,€ 25.368 ,C,Rana Verona,Verona,1,3,8,6,16,11,21,15,25,16,6,8,13,16,15,21,17,25,8,7,14,16,16,21,20,25,3,8,13,16,14,21,19,25,-,-,-,-,-,-,-,-,61,21,2,83,16,9,74,10,0.42 ,0.26 ,91,6,12,49,0.54 ,-,3,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,5,-,1282,19/1/2025,18:00,-,-,C,Sieco Service Ortona,Ortona,0,3,7,8,14,16,19,21,21,25,7,8,11,16,16,21,22,25,4,8,11,16,14,21,15,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,13,3,60,7,4,66,3,0.55 ,0.17 ,103,11,8,36,0.35 ,-,6,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,3,-,1409,22/3/2025,21:00,5.253 ,€ 25.368 ,O,Gas Sales Bluenergy Piacenza,Piacenza,3,1,6,8,11,16,15,21,16,25,8,6,16,13,21,15,25,17,7,8,16,14,21,16,25,20,8,3,16,13,21,14,25,19,-,-,-,-,-,-,-,-,69,27,16,89,15,10,67,10,0.61 ,0.33 ,86,4,3,47,0.55 ,-,12,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,5,-,1282,19/1/2025,18:00,-,-,O,Rinascita Lagonegro,Lagonegro,3,0,8,7,16,14,21,19,25,21,8,7,16,11,21,16,25,22,8,4,16,11,21,14,25,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,19,21,73,7,3,53,4,0.66 ,0.36 ,98,4,6,43,0.44 ,-,8,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,5,-,1283,19/1/2025,17:00,269 ,€ 415 ,C,Avimecc Modica,Modica,2,3,7,8,14,16,17,21,23,25,8,7,16,15,21,20,23,25,8,7,16,14,21,18,26,24,8,6,14,16,21,20,25,22,4,5,0,0,0,0,13,15,71,19,-5,109,19,2,93,7,0.53 ,0.27 ,115,12,9,57,0.50 ,-,12,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,3,-,1410,23/3/2025,19:00,4.437 ,€ 37.442 ,C,Sir Susa Vim Perugia,Perugia,3,1,8,4,16,12,21,15,25,17,8,2,16,12,21,19,25,22,5,8,8,16,12,21,18,25,8,4,16,15,21,19,25,22,-,-,-,-,-,-,-,-,62,22,-4,91,18,2,66,7,0.50 ,0.29 ,99,4,7,51,0.52 ,-,9,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,5,-,1283,19/1/2025,17:00,269 ,€ 415 ,O,Aurispa Links per la vita Lecce,Alessno Lecce,3,2,8,7,16,14,21,17,25,23,7,8,15,16,20,21,25,23,7,8,14,16,18,21,24,26,6,8,16,14,20,21,22,25,5,4,0,0,0,0,15,13,73,22,-6,110,17,7,90,2,0.50 ,0.21 ,132,18,12,57,0.43 ,-,9,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,3,-,1410,23/3/2025,19:00,4.437 ,€ 37.442 ,O,Valsa Group Modena,Modena,1,3,4,8,12,16,15,21,17,25,2,8,12,16,19,21,22,25,8,5,16,8,21,12,25,18,4,8,15,16,19,21,22,25,-,-,-,-,-,-,-,-,62,20,3,87,21,7,73,2,0.41 ,0.18 ,98,9,9,48,0.49 ,-,7,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,3,-,1411,23/3/2025,18:00,2.920 ,€ 26.950 ,C,Cucine Lube Civitanova,Lube,3,1,8,5,16,15,21,20,25,23,8,7,16,15,20,21,25,22,4,8,14,16,18,21,21,25,8,7,16,11,21,18,25,19,-,-,-,-,-,-,-,-,64,23,-4,94,14,6,69,6,0.48 ,0.17 ,104,9,9,49,0.47 ,-,9,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,5,-,1284,19/1/2025,18:00,346 ,€ 475 ,C,Gaia Energy Napoli,Napoli,3,0,8,6,16,12,21,18,25,22,8,6,15,16,21,18,25,22,8,7,16,13,21,18,25,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,17,17,73,12,4,55,3,0.58 ,0.22 ,81,4,6,41,0.51 ,-,9,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,3,-,1411,23/3/2025,18:00,2.920 ,€ 26.950 ,O,Allianz Milano,Milano,1,3,5,8,15,16,20,21,23,25,7,8,15,16,21,20,22,25,8,4,16,14,21,18,25,21,7,8,11,16,18,21,19,25,-,-,-,-,-,-,-,-,65,19,1,90,21,6,80,6,0.50 ,0.21 ,110,9,9,50,0.45 ,-,9,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,5,-,1284,19/1/2025,18:00,346 ,€ 475 ,O,Domotek Reggio Calabria,Reggio Calabria,0,3,6,8,12,16,18,21,22,25,6,8,16,15,18,21,22,25,7,8,13,16,18,21,22,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,15,4,68,13,3,61,4,0.70 ,0.38 ,99,8,9,40,0.40 ,-,6,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,4,-,1412,26/3/2025,20:30,2.753 ,€ 18.646 ,C,Cisterna Volley,Cisterna,1,3,8,4,16,12,21,15,25,17,5,8,9,16,18,21,20,25,5,8,8,16,11,21,14,25,4,8,15,16,20,21,25,27,-,-,-,-,-,-,-,-,65,24,5,86,15,6,79,6,0.35 ,0.18 ,101,15,7,52,0.51 ,-,7,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,5,-,1285,18/1/2025,18:00,232 ,€ 312 ,C,EnergyTime Campobasso,Campobasso,2,3,6,8,11,16,17,21,27,29,7,8,15,16,21,19,25,23,7,8,14,16,15,21,18,25,8,3,16,11,21,12,25,19,5,4,0,0,0,0,12,15,77,25,30,107,18,8,90,7,0.60 ,0.30 ,116,7,11,61,0.53 ,-,8,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,4,-,1412,26/3/2025,20:30,2.753 ,€ 18.646 ,O,Itas Trentino,Trento,3,1,4,8,12,16,15,21,17,25,8,5,16,9,21,18,25,20,8,5,16,8,21,11,25,14,8,4,16,15,21,20,27,25,-,-,-,-,-,-,-,-,63,24,6,93,14,6,71,8,0.39 ,0.20 ,91,4,7,50,0.55 ,-,7,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,5,-,1285,18/1/2025,18:00,232 ,€ 312 ,O,JV Gioia Del Colle,Gioia Del Colle,3,2,8,6,16,11,21,17,29,27,8,7,16,15,19,21,23,25,8,7,16,14,21,15,25,18,3,8,11,16,12,21,19,25,4,5,0,0,0,0,15,12,77,30,33,111,19,8,89,8,0.44 ,0.24 ,129,9,8,58,0.45 ,-,11,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,4,-,1415,26/3/2025,20:30,3.142 ,€ 17.793 ,C,Allianz Milano,Milano,1,3,5,8,9,16,13,21,17,25,4,8,16,13,21,16,25,17,7,8,14,16,18,21,20,25,8,7,14,16,19,21,22,25,-,-,-,-,-,-,-,-,62,21,-4,85,18,11,75,4,0.31 ,0.11 ,110,7,13,48,0.44 ,-,3,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,6,-,1287,26/1/2025,18:00,397 ,€ 171 ,C,BCC Tecbus Castellana Grotte,Castellana Grotte,3,1,8,6,14,16,18,21,24,26,8,1,16,2,21,7,25,7,8,6,14,16,19,21,27,25,5,8,16,14,21,18,25,21,-,-,-,-,-,-,-,-,79,39,25,100,12,11,71,4,0.68 ,0.32 ,115,8,7,51,0.44 ,-,17,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Quarter,4,-,1415,26/3/2025,20:30,3.142 ,€ 17.793 ,O,Cucine Lube Civitanova,Lube,3,1,8,5,16,9,21,13,25,17,8,4,13,16,16,21,17,25,8,7,16,14,21,18,25,20,7,8,16,14,21,19,25,22,-,-,-,-,-,-,-,-,67,24,11,91,16,3,67,13,0.39 ,0.19 ,95,5,3,51,0.54 ,-,13,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,6,-,1287,26/1/2025,18:00,397 ,€ 171 ,O,Sieco Service Ortona,Ortona,1,3,6,8,16,14,21,18,26,24,1,8,2,16,7,21,7,25,6,8,16,14,21,19,25,27,8,5,14,16,18,21,21,25,-,-,-,-,-,-,-,-,58,18,-10,80,9,4,88,13,0.45 ,0.23 ,136,12,17,47,0.35 ,-,7,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Semifinal,1,-,1420,6/4/2025,18:00,4.108 ,€ 39.246 ,C,Itas Trentino,Trento,3,2,8,5,16,14,21,17,25,23,5,8,15,16,16,21,23,25,8,6,16,13,21,15,25,21,8,6,14,16,21,19,23,25,4,5,0,0,0,0,18,16,78,32,13,114,19,10,84,11,0.35 ,0.14 ,119,6,6,61,0.51 ,-,8,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,6,-,1288,26/1/2025,16:00,603 ,€ 1.585 ,C,Rinascita Lagonegro,Lagonegro,3,1,8,7,16,10,21,12,25,15,5,8,13,16,19,21,22,25,7,8,16,15,21,18,25,19,8,1,16,9,21,14,25,18,-,-,-,-,-,-,-,-,74,32,25,96,12,7,66,3,0.61 ,0.36 ,103,3,9,54,0.52 ,-,13,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,6,-,1288,26/1/2025,16:00,603 ,€ 1.585 ,O,Avimecc Modica,Modica,1,3,7,8,10,16,12,21,15,25,8,5,16,13,21,19,25,22,8,7,15,16,18,21,19,25,1,8,9,16,14,21,18,25,-,-,-,-,-,-,-,-,60,18,-4,78,12,2,84,8,0.48 ,0.27 ,113,11,13,49,0.43 ,-,9,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Semifinal,1,-,1420,6/4/2025,18:00,4.108 ,€ 39.246 ,O,Gas Sales Bluenergy Piacenza,Piacenza,2,3,5,8,14,16,17,21,23,25,8,5,16,15,21,16,25,23,6,8,13,16,15,21,21,25,6,8,16,14,19,21,25,23,5,4,0,0,0,0,16,18,85,29,2,111,26,10,95,11,0.41 ,0.16 ,129,8,8,69,0.53 ,-,6,,,,,,,,,,,
2024/2025,A3_Group_Blu ,Regular_Season,2nd,6,-,1289,26/1/2025,18:00,1.376 ,€ 3.186 ,C,Domotek Reggio Calabria,Reggio Calabria,1,3,7,8,14,16,16,21,17,25,6,8,16,14,21,19,25,23,5,8,11,16,15,21,21,25,8,4,15,16,18,21,23,25,-,-,-,-,-,-,-,-,58,22,-7,87,11,3,80,8,0.44 ,0.28 ,113,14,12,48,0.42 ,-,7,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Semifinal,1,-,1421,5/4/2025,20:30,5.031 ,€ 49.077 ,C,Sir Susa Vim Perugia,Perugia,3,0,7,8,16,13,21,20,25,22,8,6,16,12,21,16,25,19,8,6,12,16,21,20,25,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,22,8,74,16,3,47,7,0.49 ,0.15 ,77,5,6,40,0.52 ,-,8,,,,,,,,,,,
2024/2025,SuperLega,Play_Off,Semifinal,1,-,1421,5/4/2025,20:30,5.031 ,€ 49.077 ,O,Cucine Lube Civitanova,Lube,0,3,8,7,13,16,20,21,22,25,6,8,12,16,16,21,19,25,6,8,16,12,20,21,22,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,15,-12,64,17,6,58,4,0.40 ,0.12 ,72,6,8,28,0.39 ,-,6,,,,,,,,,,,
